index;Periodo;Tipo_de_población_a_la_que_pertenece;Año_de_graduación_como_bachiller;Desde_que_ingresó_a_su_carrera_universitaria_¿Cuánto_tiempo_estuvo_sin_realizar_estudios(años)?;¿Tipo_de_institución_donde_terminó_el_bachillerato?;Selecciona_la_modalidad_del_bachillerato_que_estudió;Estudios_que_ha_adelantado;Actualmente_trabaja;Seguridad_social:;¿Cómo_financia_sus_estudios?;¿Es_padre_o_madre_cabeza_de_familia?;Número_de_hijos:;¿Con_quién_vive?;Grado_de_escolaridad_de_la_madre;Grado_de_escolaridad_de_la_padre;Tipo_de_transporte_que_utiliza_para_desplazarse_hasta_la_universidad:;Seleccione_un_rango_de_costo_en_pasajes_hasta_la_universidad:;¿Cuál_es_la_razón_que_lo_motivó_a_escoger_el_programa_en_la_modalidad_a_distancia?;Programa_académico_al_cual_pertenece:;Ubicación_semestral;Señale_cuál(es)_dificultad(es)_académica(s)_ha_presentado_en_el_transcurso_de;¿Posee_algún_tipo_de_discapacidad?;Practica_algún_deporte;¿Cuál(es)_es(son)_su(s)_pasatiempo(s)_favorito(s)?;¿Hace_parte_de_algún_grupo_artístico,_cultural,_deportivo_o_juvenil?;¿Le_gusta_trabajar_en_equipo?;¿De_qué_tiempo_dispone_para_trabajar_individualmente?;De_qué_tiempo_dispone_para_trabajar_en_equipo?;Posee_dificultades_para_relacionarse_con_otras_personas_(compañeros,_docentes)_(única_respuesta);En_cuanto_a_sus_profesores,_se_siente:_(única_respuesta);En_cuanto_a_la_elección_de_su_carrera_se_siente:;¿Cuál_es_su_proyecto_de_vida?;¿Está_habituado(a)_a_tomar_notas_y_apuntes_en_su_proceso_de_estudio?;Seleccione_el_nivel_de_conocimiento_en_informática;¿Dispone_de_un_computador_permanentemente?;¿Posee_conexión_permanente_a_internet?;Seleccione_los_dispositivos_electrónicos_con_los_que_cuenta_actualmente;¿Cuáles_son_las_principales_actividades_que_realiza_en_internet?_;PERIODOINGRESO;SITE_DESCRIPCION;ESTADO_CIVIL;ESTRATO;SEXO;LIBRETA_MILITAR;CLASE_LIBRETA;NACIONALIDAD;DEPARTAMENTOID_INSTITUCION;MUNICIPIOID_INSTITUCION;INSTITUCIONEDUCATIVA;NOMBRE_INSTITUCIONEDUCATIVA;PAIS_NACIMIENTO;DEPARTAMENTO_NACIMIENTO;CIUDAD_NACIMIENTO;PAIS_PROCEDENCIA;DEPARTAMENTO_PROCEDENCIA;MUNICIPIO_PROCEDENCIA;ZONARESIDENCIAL;CIRCUNSCRIPCION;ORIENTACION_SEXUAL;IDENTIDAD_DE_GENERO;CAPACIDADEXCEPCIONAL;DISCAPACIDAD;DISCAPACIDAD_DESCRI;DISCAPACIDAD_ID_PADRE;EDAD_DE_INGRESO;PROGRAMA;nombre;cedula;MATERIA;NOTA;CREDITOS;CREDITOS_PROGRAMA;APROBADO;TIPO;PERIODO2;PROMEDIO;MATRICULAS;SEMILLERO;SOLI_ID;SOLI_ESTADO;SUBSIDIO_ALIMENTARIO;NOMBRE_EPS;INGRESOS_ULTIMO_ANO;CIRCUNSCRIPCION2;PUNTAJE_SISBEN;ES_EGRESADO;FECHAGRADUACION;ES_REINGRESO;IDENTIFICADOR;CantidadMateriasPerdidas;CantidadDeSemestres;PorcentajeDeCreditos
119;1/02/2018;Urbana;2008;2;Pública;Presencial;Técnico;Sí;Contributivo;Familia;Si;1-feb;Otras Personas;Secundaria;Secundaria;Moto;$ 4.000 - $ 10.000;Buen futuro laboral;Administración Financiera;I;ninguna;Ninguna;Fútbol;Otro;No;Siempre;1-2 horas diarias;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;Pocas veces tomo notas;Medio;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales
Música y vídeos
Otros";1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Religioso;2;M;NO;;Colombia;;;;;Colombia;Bogotá, Distrito Capital;BOGOTA D.C.;;;;;REGULAR PREGRADO;;;;;;;270;ADMINISTRACIÓN FINANCIERA;Ardyth Varga;596066886;MODULO INTRODUCTORIO;3,3;14;1490;SI;NORMAL;1/02/2018;3,3;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2004;0;1;9,39597E+15
123;1/02/2018;Rural;2009;6;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;No;No tiene;Esposo(a) e hijos;Primaria;Primaria;Moto;$ 10.000 - $ 15.000;Buen futuro laboral;Administración Financiera;I;ninguna;Ninguna;Fútbol;Bailar;No;Nunca;3-4 horas diarias;Solo fines de semana;No;Insatisfecho;Insatisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;Sí;Computador de escritorio;"Correo electrónico
Cursos virtuales";1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Unión Libre;1;M;NO;;Colombia;;;;;Colombia;Caquetá;ALBANIA;;;;;REGULAR PREGRADO;;;;;;;270;ADMINISTRACIÓN FINANCIERA;Ewan Wabersinke;469982682;MODULO INTRODUCTORIO;0,25;14;1490;NO;NORMAL;1/02/2018;0,25;falta;SEMILLERO DE INVESTIGACIÓN EN MEDICINA DE LA CONSERVACIÓN -  SIMCO;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2012;10;1;0
113;1/01/2020;Urbana;2008;4;Pública;Presencial;Ninguno;Sí;Contributivo;Recursos Propios;No;1-feb;Esposo(a) e hijos;Universitario;Primaria;Moto;$ 25.000 - $ 50.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;ninguna;Otra;Fútbol;"Leer
Escuchar música";No;Casi siempre;1-2 horas diarias;1-2 horas diarias;No;Muy satisfecho;Muy satisfecho;Tener familia;A menudo tomo notas;Medio;Sí;Sí;"Computador de escritorio
Celular inteligente";"Correo electrónico
Música y vídeos
Cursos virtuales";1/01/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;2;M;NO;;CO;;;;;Colombia;Caquetá;FLORENCIA;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;290;LICENCIATURA EN EDUCACIÓN INFANTIL;Tabby Surcomb;434462776;UNIVERSIDAD REGION Y MEDIO AMBIENTE;3,9;3;1620;SI;NORMAL;1/01/2020;3,9;falta;;;;NO;falta no se guarda;$1.000.000,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2027;0;1;3,45679E+14
242;1/01/2021;Urbana;2008;4;Pública;Presencial;Técnico;Sí;Subsidiado;Recursos Propios;No;1-feb;Esposo(a) e hijos;Primaria;Secundaria;Moto;$ 4.000 - $ 10.000;Otro;Administración Financiera;I;ninguna;Ninguna;Baloncesto;Bailar;No;Siempre;1-2 horas diarias;Solo fines de semana;No;No sabe / No responde;Satisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;Sí;"PortÃ¡til
Computador de escritorio
Celular inteligente";"Correo electrónico
Redes sociales
MÃºsica y vÃ­deos
Cursos virtuales";1/01/2021;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;CO;Caquetá;FLORENCIA;192160;INSTITUTO TECNICO INDUSTRIAL;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;URBANA;REGULAR PREGRADO;NO APLICA;FEMENINO;NO APLICA;0;NO APLICA;;300;MERCADEO;Stevana MacMarcuis;586405239;INTRODUCCIÓN AL MERCADEO;0;3;1480;NO;NORMAL;1/01/2021;0;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2032;60;1;0
66;1/01/2018;Urbana;2008;2;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;Si;1-feb;Madre y/o Padre;Primaria;Ninguna;Moto;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Administración Financiera;I;ninguna;Visual;Ninguno;Escuchar música;No;Algunas veces;1-2 horas diarias;Solo fines de semana;No;Muy satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Básico;Sí;No;"Portátil
Celular inteligente
Tablet";"Correo electrónico
Música y vídeos";1/01/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;PUERTO RICO;;;;;REGULAR PREGRADO;;;;;;;270;ADMINISTRACIÓN FINANCIERA;Whitaker Cropton;864667347;INGLES BASICO I;1,4;1;1490;NO;NORMAL;1/02/2018;1,64;falta;Equinos SIEQUUS UNIAMAZONIA;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2034;70;2;9,39597E+15
43;1/02/2017;Urbana;2013;5;Pública;Presencial;Ninguno;Sí;Subsidiado;Recursos Propios;No;1-feb;Esposo(a) e hijos;Secundaria;Secundaria;Moto;$ 50.000 en adelante;Buen futuro laboral;Administración Financiera;I;ninguna;Ninguna;Fútbol;Escuchar música;No;Algunas veces;1-2 horas diarias;3-4 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Básico;Sí;Sí;"Portátil
Teléfono celular - solo llamadas";"Correo electrónico
Redes sociales
Música y vídeos
Cursos virtuales";1/02/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Unión Libre;1;M;NO;;CO;;;;;Colombia;Caquetá;FLORENCIA;;;;;REGULAR PREGRADO;;;;;;;260;ADMINISTRACIÓN FINANCIERA;Corey Dodimead;390721942;EPISTEMOLOGIA DE LA INVESTIGACIÓN;1,8;2;1490;NO;NORMAL;1/01/2018;2,33;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2035;70;2;9,39597E+15
133;1/02/2020;Urbana;2009;7;Pública;Informal (Sabatino);Técnico;Sí;Contributivo;Recursos Propios;Si;1-feb;Esposo(a) e hijos;Primaria;Ninguna;Moto;$ 25.000 - $ 50.000;Es el campo de formación de mi interés;Tecnología en Criminalística;I;comprensión de lectura;Ninguna;Fútbol;Ninguno;No;Algunas veces;1-2 horas diarias;1-2 horas diarias;No;Satisfecho;Satisfecho;Ser profesional;Siempre tomo notas;Básico;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Cursos virtuales";1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Casado;1;M;NO;;Colombia;;;;;Colombia;Caquetá;FLORENCIA;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;290;TECNOLOGÍA EN CRIMINALISTICA;Kristan Blyth;399256217;INTRODUCCION AL DERECHO;3,8;3;970;SI;NORMAL;1/02/2020;3,84;falta;;;;NO;falta no se guarda;,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2053;0;1;1,75258E+16
259;1/01/2022;Urbana;2009;4;Pública;Presencial;Técnico;Sí;Contributivo;Crédito;Si;1-feb;Otras Personas;Secundaria;Primaria;Moto;$ 50.000 en adelante;Es el campo de formación de mi interés;Administración Financiera;I;concentración;Ninguna;Voleibol;Bailar;No;Algunas veces;3-4 horas diarias;Solo fines de semana;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Básico;No;Sí;Teléfono celular - solo llamadas;"Correo electrónico;Redes sociales;Música y vídeos";1/01/2022;EXCLUIDO NO RENOVACION DE MATRICULA;Madre soltera;1;F;NO;;CO;;;9999999990;Otra;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;URBANA;REGULAR PREGRADO;;;NO APLICA;0;NO APLICA;;300;ADMINISTRACIÓN FINANCIERA;Andrei Bellany;173609282;IDIOMA EXTRANJERO I;0,44;2;1690;NO;NORMAL;1/01/2022;0,48;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2088;60;1;0
131;1/02/2018;Urbana;2010;8;Pública;Informal (Sabatino);Ninguno;Sí;Contributivo;Familia;Si;1-feb;Esposo(a) e hijos;Secundaria;Secundaria;Moto;Inferior a $ 4.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;comprensión de lectura;Ninguna;Ninguno;Escuchar música;No;Siempre;3-4 horas diarias;3-4 horas diarias;No;Satisfecho;Satisfecho;Ser profesional;Pocas veces tomo notas;Ninguno;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales";1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;FLORENCIA;;;;;REGULAR PREGRADO;;;;;;;260;LICENCIATURA EN PEDAGOGÍA INFANTIL;Mollee Belliard;601501015;MODULO INTRODUCTORIO;1,5;15;1330;NO;NORMAL;1/02/2018;1,5;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2089;10;1;0
247;1/01/2021;Urbana;2010;7;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;Si;1-feb;Esposo(a) e hijos;Primaria;Ninguna;Moto;$ 25.000 - $ 50.000;Es el campo de formación de mi interés;Profesional en Mercadeo;I;ninguna;Ninguna;Fútbol;"Leer
Escuchar música";No;Algunas veces;3-4 horas diarias;1-2 horas diarias;No;No sabe / No responde;Satisfecho;Ser profesional;A menudo tomo notas;Medio;No;Sí;"Celular inteligente
Tablet
TelÃ©fono celular - solo llamadas";"Correo electrónico
Redes sociales
MÃºsica y vÃ­deos
Descargar programas y juegos";1/01/2021;EXCLUIDO NO RENOVACION DE MATRICULA;Unión Libre;1;M;SI;SEGUNDA;CO;Caquetá;FLORENCIA;915530;COLEGIO JUAN BAUTISTA LA SALLE;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;URBANA;REGULAR PREGRADO;HETEROSEXUAL;MASCULINO;NO APLICA;0;NO APLICA;;290;MERCADEO;Norrie Bothbie;617444057;CÁLCULO DIFERENCIAL E INTEGRAL;1,29;2;1480;NO;NORMAL;1/02/2021;2,31;falta;;;;NO;falta no se guarda;$640.000,oo;REGULAR PREGRADO;;NO;;NO;2107;70;2;1,08108E+15
5;1/01/2017;Rural;2011;5;Pública;Presencial;Técnico;Sí;Subsidiado;Recursos Propios;Si;1-feb;Sólo;Primaria;Primaria;A pie;$ 25.000 - $ 50.000;Consejo de otras personas;Licenciatura en Pedagogía Infantil;I;ninguna;Visual;Ninguno;"Leer
Escribir
Escuchar música";No;Algunas veces;Todo el tiempo disponible;Solo fines de semana;No;No sabe / No responde;Satisfecho;Ser profesional;A menudo tomo notas;Básico;No;No;Teléfono celular - solo llamadas;Correo electrónico;1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Madre soltera;1;F;NO;;Colombia;;;;;Colombia;Caquetá;SAN JOSE DEL FRAGUA;;;;;PUEBLO INDIGENA;;;;;;;240;LICENCIATURA EN PEDAGOGÍA INFANTIL;Jenda Garling;403946096;INTRODUCCION AL DESARROLLO HUMANO;3,2;3;1330;SI;NORMAL;1/02/2017;3,6;falta;;;;NO;falta no se guarda;,oo;PUEBLO INDIGENA;;NO;;NO;2168;10;2;2,10526E+16
63;1/02/2017;Urbana;2011;4;Pública;Presencial;Técnico;No;Contributivo;Recursos Propios;Si;No tiene;Esposo(a) e hijos;Técnico;Primaria;A pie;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Administración Financiera;I;otra;Ninguna;Ninguno;Escuchar música;No;Casi siempre;3-4 horas diarias;1-2 horas diarias;No;Algo satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;No;Portátil;"Correo electrónico
Música y vídeos
Descargar programas y juegos
Cursos virtuales";1/02/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Casado;1;F;NO;;CO;;;;;Colombia;Caquetá;CURILLO;;;;;DESPLAZADO;;;;;;;240;ADMINISTRACIÓN FINANCIERA;Madella Favey;669487821;MODULO INTRODUCTORIO;3,3;14;1490;SI;NORMAL;1/02/2017;3,3;falta;;;;NO;falta no se guarda;$1.500.000,oo;DESPLAZADO;;NO;;NO;2173;0;1;9,39597E+15
67;1/02/2018;Rural;2010;6;Pública;Informal (Sabatino);Otros;Sí;Subsidiado;Recursos Propios;Si;1-feb;Madre y/o Padre;Primaria;Primaria;Otro medio;$ 10.000 - $ 15.000;Es el campo de formación de mi interés;Tecnología en Criminalística;VI;ninguna;Ninguna;Fútbol;Escribir;Sí;Casi siempre;1-2 horas diarias;Todo el tiempo disponible;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Básico;No;No;Teléfono celular - solo llamadas;Correo electrónico;1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;Caquetá;FLORENCIA;11150;UNIVERSIDAD DE LA AMAZONIA;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;RURAL;REGULAR PREGRADO;NO APLICA;FEMENINO;NO APLICA;0;NO APLICA;;240;TECNOLOGÍA EN CRIMINALISTICA;Timothy Bamsey;791153539;DERECHO PENAL GENERAL;4;3;970;SI;NORMAL;1/01/2019;3,74;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2187;60;3;3,71134E+15
83;1/01/2018;Urbana;2010;2;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;Si;1-feb;Esposo(a) e hijos;Primaria;Secundaria;Moto;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;memoria;Ninguna;Ninguno;Otro;No;Algunas veces;1-2 horas diarias;1-2 horas diarias;No;Algo satisfecho;Satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;No;Portátil;"Correo electrónico
Redes sociales
Música y vídeos
Descargar programas y juegos";1/01/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Madre soltera;1;F;NO;;Colombia;;;;;Colombia;Caquetá;FLORENCIA;;;;;REGULAR PREGRADO;;;;;;;240;LICENCIATURA EN PEDAGOGÍA INFANTIL;Claudelle Philott;459774025;INVESTIGACION PEDAGOGICA;0;3;1330;NO;NORMAL;1/02/2018;1,5;falta;;;;NO;falta no se guarda;$450.000,oo;REGULAR PREGRADO;;NO;;NO;2207;60;2;1,12782E+16
80;1/01/2018;Urbana;2010;5;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;Si;1-feb;Otras Personas;Primaria;Primaria;Bus;$ 50.000 en adelante;Buen futuro laboral;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;Cocinar;No;Casi siempre;Solo fines de semana;3-4 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Básico;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales";1/01/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;CO;;;;;Colombia;Caquetá;FLORENCIA;;;;;REGULAR PREGRADO;;;;;;;240;LICENCIATURA EN PEDAGOGÍA INFANTIL;Gannie Elcomb;342355861;MODULO INTRODUCTORIO;0,9;15;1330;NO;NORMAL;1/01/2018;0,9;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2212;10;1;0
44;1/01/2017;Urbana;2011;2;Pública;Presencial;Otros;No;Subsidiado;Familia;Si;1-feb;Esposo(a) e hijos;Primaria;Primaria;Bus;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;Escuchar música;No;Siempre;3-4 horas diarias;Solo fines de semana;No sabe / No responde;Muy satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Avanzado;No;No;Celular inteligente;Música y vídeos;1/01/2017;GRADUADO;Unión Libre;1;F;NO;;CO;Caquetá;FLORENCIA;915610;COLEGIO JUAN BAUTISTA LA SALLE;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;URBANA;DESPLAZADO;HETEROSEXUAL;FEMENINO;NO APLICA;0;NO APLICA;;230;LICENCIATURA EN PEDAGOGÍA INFANTIL;Justus Bullocke;137171951;ACTUALIDAD Y LEGISLACION ESCOLAR;3,4;2;1330;SI;NORMAL;1/01/2020;3,7;falta;;;;NO;falta no se guarda;,oo;DESPLAZADO;;SI;26/08/2022;NO;2220;10;11;100
53;1/02/2017;Urbana;2011;6;Pública;Presencial;Ninguno;Sí;Subsidiado;Recursos Propios;Si;1-feb;Madre y/o Padre;Primaria;Primaria;A pie;;Es el campo de formación de mi interés;Tecnología en Criminalística;I;escritura;;Fútbol;"Escribir
Bailar
Cocinar
Escuchar música";No;Algunas veces;3-4 horas diarias;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;Sí;"Portátil
Computador de escritorio
Celular inteligente";"Correo electrónico
Redes sociales
Música y vídeos";1/02/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;VALPARAISO;;;;;DESPLAZADO;;;;;;;230;TECNOLOGÍA EN CRIMINALISTICA;Bamby Clewlowe;248098014;CONSTITUCION Y DEMOCRACIA;2,2;2;970;NO;NORMAL;1/02/2017;2,02;falta;;;;NO;falta no se guarda;,oo;DESPLAZADO;;NO;;NO;2231;70;1;0
50;1/02/2017;Urbana;2012;2;Pública;Presencial;Tecnología;Sí;Subsidiado;Recursos Propios;No;No tiene;Madre y/o Padre;Secundaria;Técnico;Moto;;Es el campo de formación de mi interés;Tecnología en Criminalística;I;ninguna;Ninguna;Fútbol;Escuchar música;No;Algunas veces;3-4 horas diarias;Solo fines de semana;No;No sabe / No responde;Satisfecho;Tener familia;A menudo tomo notas;Básico;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales
Música y vídeos";1/02/2017;GRADUADO;Soltero;2;M;SI;PRIMERA;CO;Caquetá;FLORENCIA;11150;UNIVERSIDAD DE LA AMAZONIA;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;URBANA;REGULAR PREGRADO;HETEROSEXUAL;MASCULINO;NO APLICA;0;NO APLICA;;230;TECNOLOGÍA EN CRIMINALISTICA;Bradney Brenstuhl;171318107;ESCUELA DEL CRIMEN E INVESTIGACIÓN CRIMINAL;4,1;3;970;SI;NORMAL;1/01/2020;3,93;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;SI;25/02/2022;NO;2232;0;9;100
88;1/01/2018;Rural;2012;6;Pública;Presencial;Ninguno;No;Subsidiado;Recursos Propios;No;No tiene;Sólo;Primaria;Primaria;Moto;$ 10.000 - $ 15.000;Buen prestigio;Tecnología en Criminalística;I;"comprensión de lectura
escritura";Visual;Fútbol;"Bailar
Escuchar música";No;Algunas veces;3-4 horas diarias;1-2 horas diarias;No;Satisfecho;Satisfecho;Ser profesional;A menudo tomo notas;Básico;No;No;Celular inteligente;"Correo electrónico
Redes sociales
Música y vídeos";1/01/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;M;NO;;CO;Caquetá;EL PAUJIL;192320;COLEGIO NUESTRA SEÑORA DE LAS MERCEDES;Colombia;Caquetá;EL PAUJIL;Colombia;Caquetá;EL PAUJIL;URBANA;REGULAR PREGRADO;HETEROSEXUAL;MASCULINO;NO APLICA;0;NO APLICA;;240;TECNOLOGÍA EN CRIMINALISTICA;Conway Jobbing;463622276;INFORMATICA BASICA Y PLATAFORMA VIRTUAL;4,2;2;970;SI;NORMAL;1/01/2018;4,12;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2246;140;2;3,50515E+16
164;1/02/2020;Rural;2012;6;Pública;Presencial;Técnico;No;Subsidiado;Familia;No;No tiene;Madre y/o Padre;Especialización;Ninguna;Taxi;$ 50.000 en adelante;Sentir vocación desde la infancia;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;Escribir;No;Siempre;1-2 horas diarias;1-2 horas diarias;No;Satisfecho;Satisfecho;Ser profesional;Pocas veces tomo notas;Medio;Sí;No;Portátil;"Correo electrónico
Cursos virtuales";1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;CO;;;9999999990;Otra;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;PUERTO RICO;URBANA;REGULAR PREGRADO;HETEROSEXUAL;FEMENINO;NO APLICA;0;NO APLICA;;250;LICENCIATURA EN EDUCACIÓN INFANTIL;Devlin Kenworthey;567495178;EL MAESTRO DE EDUCACIÓN INFANTIL;1,35;3;1620;NO;NORMAL;1/02/2020;1,33;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2264;50;1;0
13;1/02/2016;Urbana;2012;2;Pública;Informal (Sabatino);Técnico;No;Subsidiado;Recursos Propios;Si;1-feb;Madre y/o Padre;Universitario;Secundaria;A pie;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Baloncesto;"Cocinar
Escuchar música";No;Algunas veces;3-4 horas diarias;1-2 horas diarias;No;Muy satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;Sí;"Celular inteligente
Teléfono celular - solo llamadas";"Correo electrónico
Redes sociales
Cursos virtuales";1/02/2016;EXCLUIDO NO RENOVACION DE MATRICULA;Casado;1;F;NO;;Colombia;;;;;Colombia;Caquetá;FLORENCIA;;;;;DESPLAZADO;;;;;;;210;LICENCIATURA EN PEDAGOGÍA INFANTIL;Frankie Josephson;858925212;MODULO INTRODUCTORIO;1;15;1330;NO;NORMAL;1/02/2016;1;falta;;;;NO;falta no se guarda;,oo;DESPLAZADO;;NO;;NO;2279;10;1;0
85;1/01/2018;Urbana;2014;1;Pública;Presencial;Técnico;Sí;Subsidiado;Recursos Propios;No;No tiene;Otras Personas;Primaria;Ninguna;Moto;$ 15.000 - $ 25.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;concentración;Ninguna;Ninguno;"Leer
Escuchar música";No;Siempre;Solo fines de semana;Solo fines de semana;No;No sabe / No responde;Muy satisfecho;Ser profesional;Siempre tomo notas;Básico;Sí;No;"Portátil
Teléfono celular - solo llamadas";"Correo electrónico
Redes sociales";1/01/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;CO;;;;;Colombia;Cauca;FLORENCIA;;;;;DESPLAZADO;;;;;;;230;LICENCIATURA EN PEDAGOGÍA INFANTIL;Genia Menico;782944359;MODULO INTRODUCTORIO;2,8;15;1330;NO;NORMAL;1/01/2018;2,8;falta;;;;NO;falta no se guarda;,oo;DESPLAZADO;;NO;;NO;2284;10;1;0
271;1/01/2022;Urbana;2018;2;Pública;Informal (Sabatino);Tecnología;No;Subsidiado;Recursos Propios;Si;1-feb;Esposo(a) e hijos;Técnico;Tecnólogo;Moto;$ 4.000 - $ 10.000;Buen futuro laboral;Administración Financiera;I;concentración;Ninguna;Fútbol;Leer;Sí;Casi siempre;3-4 horas diarias;3-4 horas diarias;No;Satisfecho;Satisfecho;Tener dinero;Pocas veces tomo notas;Medio;No;Sí;"Celular inteligente;Tablet";"Correo electrónico;Redes sociales;Música y vídeos;Descargar programas y juegos;Cursos virtuales";1/01/2022;EXCLUIDO NO RENOVACION DE MATRICULA;Unión Libre;1;M;NO;;Colombia;;;;;Colombia;Caquetá;SOLANO;;;;;REGULAR PREGRADO;;;;;;;270;ADMINISTRACIÓN FINANCIERA;Emory Vittori;354247098;IDIOMA EXTRANJERO I;0;2;1690;NO;NORMAL;1/01/2022;0;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2290;60;1;0
